target_id	length	eff_length	est_counts	tpm
YMR169C_mRNA	1521	1471	0	0
YDR274C_mRNA	372	322	0	0
YBL083C_mRNA	426	376	1	211.886
YCL056C_mRNA	435	385	1	206.933
YGL223C_mRNA	1254	1204	0	0
YJL098W_mRNA	3177	3127	2	50.9556
YOR396W_mRNA	5391	5341	0	0
YJL120W_mRNA	324	274	0	0
YLR332W_mRNA	1131	1081	2	147.399
YNL285W_mRNA	372	322	0	0
YIL029W-A_mRNA	372	322	0	0
YOL066C_mRNA	1776	1726	1	46.1582
YNL247W_mRNA	2304	2254	6	212.074
YPR102C_mRNA	525	475	12.6667	2124.51
YBR287W_mRNA	1284	1234	1	64.5617
YGL007C-A_mRNA	87	37.0051	0	0
YGL175C_mRNA	1038	988	0	0
YHR071W_mRNA	690	640	0	0
YIL095W_mRNA	2433	2383	1	33.4323
YHR107C_mRNA	1224	1174	1	67.8612
YOL166W-A_mRNA	156	106	0	0
YLR050C_mRNA	486	436	0	0
YCR010C_mRNA	852	802	0	0
YNL161W_mRNA	2271	2221	0	0
YOR055W_mRNA	435	385	0	0
YGL063C-A_mRNA	150	100	0	0
YMR306W_mRNA	5358	5308	0	0
YAR066W_mRNA	612	562	0	0
YGL128C_mRNA	852	802	0	0
YPR048W_mRNA	1872	1822	0	0
YLR345W_mRNA	1530	1480	0	0
YPR140W_mRNA	1146	1096	0	0
YKL208W_mRNA	816	766	0	0
Q0045_mRNA	1605	1555	0	0
YKL058W_mRNA	369	319	1	249.746
YGL030W_mRNA	318	268	9	2675.45
YHR209W_mRNA	876	826	0	0
YJL082W_mRNA	2196	2146	0	0
YKR017C_mRNA	1656	1606	0	0
YER126C_mRNA	786	736	2	216.492
YDR110W_mRNA	1701	1651	2	96.5101
YKR040C_mRNA	504	454	0	0
YGL033W_mRNA	645	595	0	0
YKL046C_mRNA	1350	1300	1	61.2839
YLR236C_mRNA	324	274	0	0
YGR165W_mRNA	1038	988	0	0
YML103C_mRNA	4968	4918	1	16.1995
YFL010W-A_mRNA	285	235	0	0
YNL338W_mRNA	159	109	0	0
YGR193C_mRNA	1233	1183	0	0
YJL197C-A_mRNA	282	232	1	343.401
YLR439W_mRNA	960	910	0	0
YKL001C_mRNA	609	559	0	0
YKL078W_mRNA	2208	2158	0	0
YJL062W_mRNA	2493	2443	3	97.8335
YPL245W_mRNA	1365	1315	2	121.17
YBR058C-A_mRNA	243	193	1	412.793
YNL106C_mRNA	3552	3502	0	0
YNL204C_mRNA	903	853	0	0
YDR211W_mRNA	2139	2089	1	38.1374
YDL109C_mRNA	1944	1894	0	0
YIL111W_mRNA	453	403	0	0
YOR117W_mRNA	1305	1255	2	126.963
YOR074C_mRNA	915	865	0	0
YKL223W_mRNA	333	283	0	0
YPL170W_mRNA	459	409	0	0
YHR072W_mRNA	2196	2146	1	37.1245
YOR077W_mRNA	699	649	0	0
YAL043C_mRNA	2358	2308	0	0
YPL283W-A_mRNA	576	526	0	0
YEL075W-A_mRNA	612	562	0	0
YPL115C_mRNA	3387	3337	0	0
YBR268W_mRNA	318	268	0	0
YJR022W_mRNA	330	280	0	0
YER025W_mRNA	1584	1534	2	103.871
YPL226W_mRNA	3591	3541	6	134.994
YLR348C_mRNA	897	847	0	0
YNL320W_mRNA	855	805	1	98.9678
YEL070W_mRNA	1509	1459	0	0
YMR034C_mRNA	1305	1255	0	0
YJL178C_mRNA	816	766	0	0
YMR310C_mRNA	954	904	0	0
YKL132C_mRNA	1293	1243	0	0
YBR286W_mRNA	1614	1564	6	305.636
YKR032W_mRNA	315	265	0	0
YOL163W_mRNA	510	460	0	0
YDR524C-A_mRNA	120	70	0	0
YGR044C_mRNA	903	853	0	0
YJL133C-A_mRNA	225	175	0	0
YCR023C_mRNA	1836	1786	0	0
YLR057W_mRNA	2550	2500	1	31.8676
YIL024C_mRNA	570	520	0	0
YHR131W-A_mRNA	246	196	0	0
YJL141C_mRNA	2424	2374	0	0
YPR192W_mRNA	918	868	1	91.7847
YOR304W_mRNA	3363	3313	1	24.0474
YLR009W_mRNA	600	550	1	144.853
YDL050C_mRNA	372	322	1	247.42
YEL048C_mRNA	459	409	0	0
YBR196C-A_mRNA	150	100	0	0
YLL024C_mRNA	1920	1870	12	511.246
YOR255W_mRNA	837	787	0	0
YNL141W_mRNA	1044	994	2	160.3
YDR535C_mRNA	501	451	0	0
YML034W_mRNA	2505	2455	0	0
YDR202C_mRNA	1056	1006	1	79.1939
YBL091C-A_mRNA	528	478	0	0
YER099C_mRNA	957	907	0	0
YGL002W_mRNA	651	601	0	0
YMR131C_mRNA	1536	1486	1	53.6131
YGL123C-A_mRNA	231	181	1.57678	694.036
YLL048C_mRNA	4986	4936	1	16.1404
YPL150W_mRNA	2706	2656	2	59.9918
YBR113W_mRNA	483	433	0.462779	85.1483
YCL067C_mRNA	633	583	0	0
YMR263W_mRNA	606	556	0	0
YOR289W_mRNA	756	706	0	0
YCL025C_mRNA	1902	1852	0	0
YDL132W_mRNA	2448	2398	0	0
YKL186C_mRNA	555	505	0	0
YCL043C_mRNA	1569	1519	4	209.794
YOL100W_mRNA	3246	3196	1	24.9278
YML031C-A_mRNA	336	286	0	0
YDR034C-A_mRNA	177	127	3	1881.95
YOR337W_mRNA	2280	2230	0	0
YDL013W_mRNA	1860	1810	1	44.0161
YDR534C_mRNA	1587	1537	0	0
YLR157C_mRNA	1089	1039	0.75	57.509
YGL039W_mRNA	1047	997	0	0
YCR012W_mRNA	1251	1201	45.8093	3038.79
YOL086W-A_mRNA	273	223	0	0
YHR049W_mRNA	732	682	2	233.634
YMR113W_mRNA	1284	1234	0	0
YPL055C_mRNA	999	949	0	0
YBR213W_mRNA	825	775	0	0
YLR226W_mRNA	1188	1138	0	0
YCR075C_mRNA	783	733	0	0
YDR392W_mRNA	1014	964	1	82.6443
YAL051W_mRNA	3144	3094	0	0
YPL079W_mRNA	483	433	5.5	1011.96
YDR178W_mRNA	546	496	1	160.623
YDR121W_mRNA	591	541	1	147.263
YJL013C_mRNA	1548	1498	2	106.367
YDL063C_mRNA	1863	1813	2	87.8865
Q0060_mRNA	1248	1198	0	0
YJL109C_mRNA	5310	5260	1	15.1462
YJR155W_mRNA	867	817	0	0
YKL177W_mRNA	339	289	0	0
YDR435C_mRNA	987	937	0	0
YIL012W_mRNA	342	292	0	0
YDR461W_mRNA	111	61	0	0
YHR111W_mRNA	1323	1273	1	62.5837
YNL033W_mRNA	855	805	0	0
YDR455C_mRNA	309	259	0	0
YKL072W_mRNA	2301	2251	0	0
YKL003C_mRNA	396	346	0	0
YMR314W_mRNA	705	655	2	243.264
YHR139C-A_mRNA	312	262	0	0
YLR070C_mRNA	1071	1021	0	0
YDL069C_mRNA	690	640	0	0
YBR183W_mRNA	951	901	0	0
YER026C_mRNA	831	781	0	0
YOL083C-A_mRNA	141	91	0	0
YDR073W_mRNA	510	460	1	173.194
YDL017W_mRNA	1524	1474	0	0
YCR093W_mRNA	6327	6277	4	50.7689
YML051W_mRNA	1308	1258	0	0
YLL002W_mRNA	1311	1261	0	0
YPL068C_mRNA	882	832	0	0
YIL090W_mRNA	1476	1426	1	55.8689
YNL018C_mRNA	1839	1789	0	0
YBR050C_mRNA	1017	967	0	0
YMR081C_mRNA	1017	967	0	0
YBL097W_mRNA	2265	2215	0	0
YJL049W_mRNA	1353	1303	1	61.1428
YLR334C_mRNA	381	331	0	0
YMR231W_mRNA	3090	3040	0	0
YGR107W_mRNA	450	400	0	0
YBR172C_mRNA	2223	2173	1	36.6632
YIL021C-A_mRNA	270	220	1	362.132
YDR260C_mRNA	513	463	0	0
YKL165C_mRNA	2760	2710	0	0
YPR175W_mRNA	2070	2020	0	0
YOR097C_mRNA	528	478	2	333.344
YDR210W_mRNA	228	178	0.0430292	19.259
YLR062C_mRNA	378	328	0	0
YNL024C_mRNA	741	691	1	115.295
YLR339C_mRNA	552	502	12.0832	1917.64
YLR305C_mRNA	5703	5653	1	14.0932
YNR024W_mRNA	561	511	1	155.908
YDL130W-A_mRNA	261	211	0	0
YPR022C_mRNA	3402	3352	2	47.5353
YPL161C_mRNA	1902	1852	0	0
YLR107W_mRNA	1215	1165	1	68.3855
YJR135C_mRNA	720	670	0	0
YLR139C_mRNA	1932	1882	0	0
YKL085W_mRNA	1005	955	0	0
YGR017W_mRNA	894	844	1	94.3947
