baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
240.606053086427	-0.376848067053428	0.19997331390274	-1.88449178392229	0.0594984851194802	0.333430256443997
184.786403525954	0.198951374988151	0.164300484385705	1.21089950362593	0.225933922891433	0.629325321229789
253.329678241067	-0.0664255722768784	0.141588346499397	-0.469145758949597	0.638965453099666	0.894237015528351
550.133092343673	0.185825572794493	0.121664149355422	1.52736507655705	0.126670255562709	0.487779785398067
4542.97097202828	0.01542364173909	0.197154031292296	0.0782314296998738	0.937643961337247	0.989929679560781
639.868934840146	0.133678832895937	0.110728505577437	1.20726665819987	0.2273294666888	0.630792422135445
381.396753163475	0.109987459257734	0.135022633781968	0.814585348967044	0.415309699612152	0.785324973144532
197.069382199688	-0.263162522455688	0.163073633667224	-1.61376500012693	0.106578408930997	0.445457413137844
76.3511779955959	-0.407463213798166	0.249553131492914	-1.63277139164946	0.102517086035169	0.437171388625428
8.80669482138057	-0.26789113114499	0.58726213589585	-0.456169595774006	0.648268027159852	0.898882897778424
1486.88839588558	-0.19415933205882	0.135088772994543	-1.43727215633725	0.15064067721058	0.528160171258557
745.329473334928	-0.144418065216733	0.142953844259486	-1.01024261337519	0.312379067683066	0.711452101341095
3.2184346941031	0.136274790925204	0.894145958810002	0.152407769204224	0.87886532972423	NA
1647.45265869071	0.282405285940976	0.157815621992655	1.78946344078737	0.0735402102051875	0.372044940314264
1.73045862228323	-0.818480691083489	1.36291526809632	-0.600536739328424	0.548148583611021	NA
160.408726288116	-0.153624481064687	0.240220206120245	-0.639515232901716	0.522487807248662	0.845237657855577
1004.37510875015	0.159815517139315	0.188264742416014	0.848887131432004	0.395944100130257	0.771992522058193
672.180341766609	0.175064431678019	0.142199058950452	1.23112229412867	0.218277128457564	0.621088434681862
2719.2100883222	0.121857753885243	0.254364804001998	0.479066883342421	0.631891048198619	0.892663319503893
468.610732857859	0.152160064025703	0.188596814650286	0.806800816375674	0.419781248735191	0.787612342770523
2481.7346930077	0.179993180456226	0.226611156462111	0.794282078898091	0.427031234589032	0.794408190909366
1066.84753112341	0.208473124919121	0.190838688745828	1.09240493261186	0.274655155879969	0.677282239621287
15.2269606289458	-0.12962572568674	0.464709048156217	-0.278939534749849	0.780291227824543	0.946328680028867
163.772481493738	-0.212699738008432	0.162417523769309	-1.3095861399201	0.190335879729947	0.585745184533304
189.236689315878	-0.00746002516634418	0.195749101465503	-0.0381101374693097	0.969599868651414	0.993231527452985
2189.28196323449	0.106915175633101	0.153502849138558	0.696502874266488	0.486113957882034	0.831906074903118
280.245771660273	-0.120447677597176	0.186647347110413	-0.645322205013308	0.518718405879717	0.844783120167601
220.543327907889	-0.0244627413484379	0.190274954639437	-0.128565219709518	0.89770168850347	0.981941555349222
6.88769605195806	-0.595127005430931	0.639581794248969	-0.930493974003373	0.352115382719447	0.7422814658729
155.487280248294	0.0977476527410784	0.181475172843123	0.538628238836706	0.59014339848775	0.874867332890246
508.901896115134	0.192188276624205	0.142691249751224	1.34688200544376	0.178018237848079	0.569752054923246
238.706803292482	0.116956533308173	0.148571198346553	0.787208655579147	0.431159731160859	0.797509399513083
23.2720558511594	0.050608316007656	0.472944005930817	0.107006993159903	0.914783431873429	0.984993442023974
167.575729151446	-0.142792833040451	0.288808455852478	-0.494420541181761	0.621009210069652	0.889264097090376
10601.9825180526	0.261878292223652	0.122528705783471	2.13728114199162	0.0325751317357224	0.23824266878481
2166.59717699851	0.0202495924496541	0.137768965729213	0.146982249176894	0.883146031244834	0.978556808917117
5.49655005158976	-0.711791943581399	0.736129352704561	-0.966938678598068	0.333574689489014	NA
113.650051465493	0.574167128664758	0.749138027191747	0.766437035398012	0.443416303277359	0.807149265338476
70.4508916726957	-0.38586195116273	0.235414139038577	-1.63907721404745	0.101197179854268	0.434897562327778
42196.1197138777	0.0828425242491904	0.149973099708356	0.55238255667376	0.580686279023541	0.872536017480147
318.836879649651	-0.0352129134948562	0.150513149900527	-0.233952405607936	0.81502192812771	0.958645149495298
922.096425420864	0.800211703318207	0.164640488182373	4.86035793596414	1.17173703649065e-06	7.42222179052049e-05
922.955629661826	0.194624946067146	0.156928930025504	1.24021075040476	0.214897453120742	0.618453105739343
0.249332792068098	-1.09913083015063	3.14242339991638	-0.349771717643103	0.726510025993244	NA
1819.4313106402	0.0191618927583236	0.116727069186162	0.164159803650714	0.869605343801741	0.975243327345995
716.728506664533	0.387308532280037	0.18764897203008	2.06400561692367	0.0390171838294235	0.266271745770728
1455.73627386539	-0.193741953575774	0.129624445201498	-1.49464056162098	0.135008274294664	0.500017005930995
20.8895510906442	0.315915598420679	0.382041077018017	0.826915264940948	0.408285090655198	0.781503278101018
1.9615304351567	-0.375629246374511	1.22031172969682	-0.307814173406195	0.758223736079205	NA
207.055752196474	-0.0907995190235151	0.146436122084434	-0.620062302463601	0.535216769786725	0.84941185470369
323.104967075999	-0.111839736404975	0.145117763830955	-0.770682605992023	0.440895084397094	0.80626848610936
0.462728234704327	-0.143503619203824	2.38298000236893	-0.0602202364523272	0.95198022860447	NA
190.161298906276	0.0697542539760935	0.178433094524003	0.390926661683324	0.695851445874385	0.915715305973384
284.214220176833	-0.229702079496169	0.13787790180025	-1.66598183245455	0.0957170330181147	0.42331292929684
555.585203775851	-0.168517298172248	0.154091856496947	-1.09361586006712	0.274123490326407	0.676594678455896
856.062390692047	0.200966900112424	0.118204682666991	1.70016022697334	0.0891007912234516	0.410432561471191
122.814303079767	0.0801123357834782	0.195641524693834	0.40948533757774	0.682183524840831	0.910326533806692
133.374581847244	-0.0728837721999849	0.206969034831536	-0.352148195788366	0.724727125343916	0.929688325000035
4.91486126535654	-0.741357079250361	0.830318769933271	-0.89285838896541	0.371933013092727	NA
446.249035535223	0.0834700985499978	0.123428391049592	0.67626336080538	0.498873450759147	0.839352249614025
375.431692153483	-0.166168711998236	0.137782205478413	-1.20602447479526	0.227808053604047	0.630792422135445
0	NA	NA	NA	NA	NA
150.434207690716	0.227726492013749	0.195187487892739	1.16670640353182	0.243328955931823	0.647280569125728
769.833063942781	-0.773927583565595	0.124910737042022	-6.19584514424275	5.79731037530799e-10	7.19458048821386e-08
418.415801705242	-0.998225198323382	0.162409685723785	-6.14634031138446	7.92910709666804e-10	9.09752834996951e-08
241.866503798798	-0.104581766844233	0.160417854081622	-0.651933461165867	0.514444097813396	0.844758146277049
110.208074245241	-0.24399252427472	0.242689925450455	-1.00536733785651	0.314720001338735	0.713953078950523
4.85769144253115	-0.914962240768791	0.769878087927043	-1.18845081463794	0.234655846764514	NA
36.0744650788822	0.156515867642347	0.303698753380409	0.515365525542008	0.606297618160473	0.882243554925541
0.84880457480069	-0.0119830375684075	1.86921413254326	-0.00641073559191605	0.994885008083434	NA
10.258138871444	0.337400225170374	0.622846545014656	0.541706826297695	0.588020486423641	0.874867332890246
18.2839242810875	-0.324607090216249	0.414763683364953	-0.782631419372909	0.433843585498918	0.799940219350795
0.554564890886733	1.56691044652399	2.28429722994777	0.685948582339181	0.492745532764405	NA
18.5440797931329	-0.740910363465999	0.4221540426524	-1.75507110819275	0.0792471455152298	0.38863055796622
0.193277637106021	1.66773263779044	4.0766692932885	0.409091961552059	0.68247217516525	NA
1.37645183203937	1.99153066913954	1.54470314392338	1.28926433339242	0.197306206068312	NA
0	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA
2325.14413307205	-0.126771956964154	0.125205640951195	-1.0125099476434	0.311294292813352	0.71077336661362
813.21697183946	0.047929238838721	0.104993967352616	0.45649516869625	0.648033944221409	0.898882897778424
385.407277368299	0.00309818795420538	0.160722830992487	0.0192765889890914	0.984620459739131	0.995576380855297
507.711250220015	-0.031722694380108	0.171843166853234	-0.184602594103736	0.853540751115512	0.971253987188141
192.484739528951	0.0663015701146655	0.176571382140622	0.375494427867494	0.707292789714003	0.920600910584514
966.697515678424	0.168011691330902	0.129497220919317	1.29741542048676	0.194488289531348	0.590723190433113
6274.85823871498	0.193275799772413	0.180580376118956	1.0703034511629	0.2844827414882	0.685939552335346
419.620652324243	0.150100172441393	0.128384398070125	1.16914652167787	0.242344603136848	0.645792082241531
222.762119869111	0.0209488663133442	0.203882762114697	0.102749570861509	0.918161729954163	0.985617067585296
1.41859274150186	-1.24786646000766	1.46958668907586	-0.849127492296746	0.395810354015603	NA
10.2066875905	0.280605217513406	0.536808109043282	0.52272909590265	0.601162787528129	0.879838664220358
32.875639502194	0.054792389088314	0.308660750291631	0.177516542147146	0.859102672820116	0.973212249146633
513.150258945148	-0.223662683952828	0.141879044082462	-1.57643213202672	0.114926248110871	0.463106089261405
337.412533592612	-0.545450954840578	0.148350054251743	-3.67678298192579	0.000236193814358828	0.00661886905583425
26.8357025707847	0.396024320616228	0.355289553192726	1.11465230839874	0.264999445500858	0.666168510992443
15.3040027769367	0.325914763641441	0.444204019681305	0.733705120172638	0.463128477257024	0.819650059647745
143.532014669318	0.293667351912658	0.259698117423506	1.13080277526139	0.258138111599006	0.659136478182807
80.8212890979921	0.0473469287621127	0.224901882170382	0.210522599033846	0.833259815378053	0.965261364480301
3.54103027519841	0.167464086133702	0.872716511171863	0.191888298193001	0.847829703802656	NA
87.8721396760763	-0.609154468012399	0.305616486057873	-1.99319897911871	0.0462396628649087	0.292899364459906
1700.1029714898	0.0610724151974065	0.16365652686845	0.373174332646674	0.70901869819702	0.922027816180968
12.8673621408213	0.0493696044285507	0.484234739942065	0.101953867321575	0.918793292741937	0.985617067585296
187.143492249449	0.240667282146213	0.152185994379871	1.58140230398261	0.113786081009671	0.461695186003559
6.4153351762161	0.640846951176149	0.724440023146143	0.884610085998617	0.376366964967164	0.758901493148389
0.101440980923615	-0.255820809060083	4.0804728567969	-0.0626939127003281	0.950010244820961	NA
0	NA	NA	NA	NA	NA
6.59342856151352	-0.0956842735146105	0.688578198668298	-0.138959196936038	0.889482392279914	0.981050039574415
4.33493457844366	1.11426290494271	0.828711877736217	1.34457214247554	0.178763444548024	NA
8.8871879005748	0.391583070931052	0.562716079176371	0.695880365644073	0.486503754352655	0.831906074903118
0	NA	NA	NA	NA	NA
1.77833605690756	-0.849471821216071	1.25088353833176	-0.679097450070344	0.497076118047463	NA
370.961776483755	-1.9880288902207	0.145385628787019	-13.6741774741232	1.44835751892642e-42	2.93582069086385e-39
3.05764370846561	1.11224777488574	1.09914099842908	1.01192456334118	0.311574123665168	NA
0.894669334877908	2.53816909051143	1.99073259179876	1.27499248315316	0.202311902580596	NA
927.974994262785	-0.233601949060362	0.172918718091633	-1.35093500367364	0.176716254124825	0.568878529027559
2552.43635967516	0.086019838731605	0.109049747209186	0.788812821056762	0.43022141486595	0.797128709262596
5895.21602935668	0.156902589418979	0.101822772700336	1.54093809526031	0.12333185307066	0.482077548834554
3144.99713298868	0.385407799118897	0.193968383899064	1.98696195416802	0.0469266131269584	0.294186324149519
818.565392844475	0.202387577354749	0.105941465151058	1.9103717044707	0.0560853713741942	0.323581729911267
287.269375959111	0.0858297312490924	0.153382327846266	0.559580314461775	0.575765735302444	0.871818563756469
0	NA	NA	NA	NA	NA
2742.41192056323	0.0927891371270021	0.196759645554597	0.471586218126495	0.637222165803747	0.894237015528351
359.498243651302	0.00667247629985947	0.130510291115734	0.0511260548330434	0.959225074383418	0.993231527452985
2.33893846166981	-1.3836344601149	1.21958654855515	-1.13451108636291	0.256580226037968	NA
541.932940425971	0.0733886291254356	0.145818735344077	0.503286693251496	0.614762720671959	0.885847204504916
219.420804681401	-0.0412723485344238	0.165539321942062	-0.249320512191472	0.803112865770391	0.954076868958735
980.238778310003	0.271195924046194	0.127823721035447	2.12164003558454	0.0338679776864826	0.24229549683706
25.114378081933	0.361170546871765	0.370103743965688	0.975862991824391	0.32913236379528	0.724776309750824
57.1235515722977	0.22961981340632	0.240142422498156	0.956181798357946	0.338980394124212	0.731298237462078
558.250576261372	0.410202576078499	0.14184892823047	2.89182710927515	0.00383008651406981	0.0566210342776125
281.657970932342	-0.572823857893198	0.19221427875061	-2.98013166147981	0.00288124515435744	0.0458661041456744
881.389915310618	0.015999955335212	0.118703457872092	0.134789294448799	0.892778470382832	0.981910992656539
1954.8646101941	0.0912933079499302	0.182915183195376	0.49910185887859	0.617707628081023	0.887919316482572
299.338839794316	0.324563686687864	0.18170791850653	1.78618350457964	0.0740695510266815	0.37348004957981
288.340022262803	-0.167701013502221	0.162422624266717	-1.03249786942757	0.301838945226339	0.70351959598366
492.694694966568	0.212594190777335	0.154769595963	1.37361727576106	0.169560530769366	0.559770677311898
167.876751726433	0.0994882537732774	0.179923051627452	0.552948901618663	0.580298400475602	0.872301886885943
1938.95146938906	-0.0177456649015979	0.142823368720571	-0.124249029136939	0.901118103327998	0.982553198195724
444.213934204338	0.504876982453443	0.157110931697036	3.21350638685677	0.00131124881706147	0.0259729773829016
2770.10853035346	0.216756138440741	0.116667263767148	1.85790024932235	0.0631831809941038	0.343182686741461
144.203000610448	-0.0544771260798798	0.205734872261487	-0.264792864141378	0.791169034334241	0.949863738807839
828.404392450963	0.126587443947328	0.127280971033583	0.994551211539139	0.319954586350969	0.718605899169111
26437.6041770225	0.24781280658994	0.117123463602528	2.11582546287157	0.0343596546453548	0.244948487571398
1642.97619189763	0.271178337044217	0.176879842877052	1.53312176578939	0.125245855723854	0.485417494363772
405.442958178133	-0.484629667681946	0.189084558334176	-2.56303143922225	0.0103762652122847	0.116417101025652
185.335654942556	-0.00677984037888408	0.186913474542468	-0.0362726143499283	0.971064986147916	0.993231527452985
2283.86663064499	-0.320036848181962	0.134816678567333	-2.37386688044033	0.0176028955467479	0.168306930534236
225.630354103641	-0.0405544112057471	0.153584054470643	-0.264053526556032	0.791738673685461	0.949863738807839
3026.39612624026	0.109040683919459	0.119601975719821	0.911696343335477	0.361928589444317	0.745558181711007
593.332337408871	-0.255229551277324	0.113328434685443	-2.25212279676981	0.0243145130498717	0.203410910130613
477.842921089636	0.224558771072334	0.179382472866855	1.2518434353339	0.210626919423379	0.614303259958544
359.463269054876	0.181484554939867	0.155763303951749	1.165130363414	0.243966227935422	0.647647308760519
631.643333615668	0.0730207742068949	0.137131792015689	0.532486107951836	0.594389360917785	0.876846058176141
492.757786444428	-0.0481279731533605	0.172000814783591	-0.279812471899709	0.779621382583339	0.946328680028867
331.189059456223	-0.0440486018751372	0.155092570814311	-0.284014905703482	0.77639895771591	0.946236059461166
4191.22115936544	0.0999834944532735	0.154775923113127	0.645988681199433	0.51828668573283	0.844783120167601
0	NA	NA	NA	NA	NA
72.269884092213	0.151856604246936	0.29740997441153	0.510596877416121	0.609633362836559	0.883924768576327
566.270394025814	-0.0121450718018887	0.142492457961386	-0.0852330851446175	0.932076088132596	0.988410874899556
1081.22125473693	-0.119378453808282	0.115895734286956	-1.03005045477086	0.302986321333769	0.704666610588008
1296.88070444681	-0.629856421609234	0.117529504218132	-5.35913450668721	8.36215819109268e-08	7.70458847879312e-06
41.71705232635	0.00590532159365276	0.295266070587797	0.0200000006160438	0.984043372074763	0.995576380855297
4.40611412366678	0.54728402658559	0.858729988321814	0.637317939315393	0.523917768110416	NA
880.300995977979	-0.283081709577638	0.229454693760774	-1.23371505257929	0.217309102864288	0.620442858266269
599.738049543218	0.0591761867290906	0.187652632146733	0.315349622609175	0.752496212126797	0.940196725498497
2674.25113135555	0.223631826909635	0.186422394716399	1.19959743704528	0.230295722432429	0.63425194207953
93.4421112525364	0.0174006758791561	0.228598962940157	0.0761187874842253	0.93932459325263	0.989929679560781
78.7143756915806	-0.116868655385666	0.239747762555395	-0.487465051352308	0.625928803810555	0.890981520592693
1132.26621187134	-0.142768548192316	0.117760813385843	-1.21236041164674	0.225374448047361	0.629247942413223
1911.17584223614	0.227562843696451	0.129410583244249	1.75845620962043	0.0786699162569915	0.386423070079778
767.08721262628	0.0733689888207563	0.127977757897629	0.573294844557638	0.566445075496041	0.866501982157673
2.58425807353934	-0.438084575023471	1.08946919587424	-0.402108271332934	0.687604345741819	NA
1177.88324872316	0.212902327474452	0.148267669580635	1.43593224387104	0.151021622342235	0.52870609410658
633.551405052144	-0.062623402469376	0.154054500041841	-0.406501611133512	0.684374073418516	0.910452579404505
2330.56042669989	-0.155735524397029	0.112887200461761	-1.37956760164127	0.167719818528	0.557629423985111
634.061109576212	0.0953005675385459	0.18313144045009	0.520394353390774	0.602788744872747	0.879838664220358
1912.35228958475	0.0703524499351307	0.112269724073464	0.62663777359153	0.530896701795615	0.84891940211029
706.53180242381	-0.173310461014567	0.271903643442321	-0.637396611610066	0.52386653492088	0.845750585410532
149.971322888267	-0.0721234265000937	0.189415786974469	-0.380767768368827	0.703375577920195	0.919082021407825
667.15331412885	-0.0974762993455898	0.132813187708908	-0.733935394723244	0.462988113845417	0.819650059647745
701.56940203572	-0.105046457483033	0.123441652546781	-0.850980648069524	0.394780102816127	0.771992522058193
0.247788853693089	-1.09261807620996	3.14819270691344	-0.347062006023509	0.728544736271895	NA
532.545644224837	-0.0129397464118304	0.173024435175979	-0.0747856590236497	0.940385252303269	0.990191676105206
453.766172462872	-0.637746276483557	0.13011691535336	-4.90133258040757	9.51887508439684e-07	6.40347768718932e-05
0.294239683913956	-1.29174875326999	2.99804801335571	-0.430863264202409	0.666567795943059	NA
255.513499865274	0.146688011188613	0.185178350014032	0.792144498411921	0.428276426286056	0.794978311430252
772.393135999647	0.251376252602234	0.140186627269769	1.7931542936581	0.0729482561556939	0.370608631986776
1554.24667606921	-0.129851126892603	0.14163329929747	-0.916812130598465	0.359241094899469	0.744084476417101
0	NA	NA	NA	NA	NA
289.061283756524	-0.577681914605996	0.14188326606577	-4.07152957938121	4.6705429971422e-05	0.00171093807021818
16.9250131207953	0.0640300875744775	0.409502866586542	0.15636053566171	0.875748842489133	0.976784429782908
211.962097980603	0.240086822524822	0.153147697457226	1.56768156825784	0.116955465306394	0.466977140202351
6.35279188955926	-0.0258495579738881	0.648951514166784	-0.039832803236583	0.968226423775307	0.993231527452985
187.417024719044	0.0677002430547899	0.197038076349047	0.343589646779037	0.731154911880767	0.932889848750933
10978.015317683	0.193201739709557	0.0946870488156956	2.04042413536002	0.0413081000473541	0.275462133161854
7.60213376602841	-0.444007452913397	0.628389751177425	-0.706579717574089	0.479827696912932	0.830581333597364
148.758338402683	0.0417280632606823	0.186885550034841	0.223281378645396	0.823316519142402	0.961236044902276
230.088080210546	0.148481498654638	0.18406102101771	0.806697136817201	0.41984099410324	0.787612342770523
5824.39534723956	0.217366864414494	0.18427503877469	1.17957844893071	0.238167918533648	0.641692119008911
5.49672894841219	1.27913698432612	0.747523459571321	1.71116634260503	0.0870504099800644	NA
175.760467242829	-0.323893791523875	0.223827977074674	-1.44706571429101	0.147878519477271	0.523427984249874
1547.74495905333	0.249832528116315	0.235089922434918	1.06271049617399	0.287913259444014	0.68878171962332
120.895961062844	-0.138032223674068	0.18230702675374	-0.75714154375696	0.44896506721154	0.813272735690609
770.182837588906	0.632760420042101	0.137159762016408	4.61330940459349	3.96307675111932e-06	0.000204232794267428
350.418328701316	-0.062638365576357	0.144231470051652	-0.434290557767491	0.66407745964907	0.904829718155052
0.841691858722275	0.145432115634168	1.86237045870892	0.0780897887174331	0.937756629813658	NA
256.029214287705	0.380059436112349	0.173631260618999	2.1888883070792	0.0286049591543602	0.221115595338017
744.8428374376	0.228852734509351	0.161952022295739	1.41308969943855	0.157629351508812	0.54002483747892
481.021030231381	-0.195065965360724	0.20605120926152	-0.946686826346873	0.343798385250874	0.733213610156541
3000.17005742495	0.326682398183794	0.0947464023275628	3.44796625685446	0.000564824596196059	0.0133645850952071
944.590001254489	0.0596145449101381	0.191118506937572	0.311924501009265	0.755097901721444	0.941511244693069
166.870505044647	0.112740475712843	0.172359621443135	0.654100274582226	0.513047204600775	0.844404316595503
425.413758165298	-0.234747664340486	0.173523450991947	-1.35282962042623	0.176110067600879	0.568431699087549
4003.43782392334	-0.113223469106789	0.116426674124733	-0.972487361319689	0.330808149460066	0.725745523061003
145.480965144128	0.18223798269917	0.170713922671593	1.06750509769345	0.285743812939153	0.687191409588127
19014.1164510341	0.311528309476901	0.0971394748043154	3.20702073080451	0.00134117330544709	0.0262240349531311
489.315228806349	0.154041726985677	0.145954490866581	1.05540929964593	0.291238171506732	0.692698240004189
1.44582326311048	-1.30441398425159	1.4635975641055	-0.891238149230461	0.372801422238437	NA
29.1634443328521	-0.157817606000746	0.320807839010769	-0.491938122482874	0.622763087292416	0.889281887630436
6.62218698568567	0.0736355148164695	0.685886680479073	0.10735813496923	0.914504865947757	0.984993442023974
471.928122941607	0.016895947038628	0.121889797375895	0.138616581554588	0.889753139626223	0.981050039574415
489.505505297121	-0.207846284168692	0.152967247273551	-1.35876331615618	0.174221601164979	0.56503549689826
2446.58115919332	-0.127100769004681	0.195157347086455	-0.651273297686176	0.514870082183507	0.844758146277049
485.974426541324	-0.0270940330419041	0.150610351352617	-0.179894893004201	0.857235084588513	0.972183243077723
15.4104461795356	0.0256048402207041	0.473699785704686	0.0540528853788983	0.956893029353653	0.993231527452985
473.750737017253	0.0928060721212726	0.199481590500674	0.465236275128652	0.641762263923356	0.894718564660798
276.625005512513	0.100799107279227	0.133852791236354	0.75305943453386	0.451414199504898	0.815038523512258
416.154596471688	0.180291960745699	0.144709158226891	1.245891849243	0.212804102845681	0.616138041734235
487.604825249664	0.238780840654243	0.163647714257714	1.45911503706192	0.144533448180211	0.517727240265176
1604.9206723983	0.206782683428862	0.141283706964303	1.46359893771125	0.143303562988925	0.515638441737073
370.092202382998	0.349577548856639	0.134426498774454	2.60051070319976	0.00930851152323153	0.10781915918623
655.063929876939	-0.308886553483186	0.229017933132201	-1.34874395755236	0.177419221083181	0.56974217242732
0	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA
0.231071812873465	1.667739085069	3.81027568765208	0.437695122815817	0.661607305468097	NA
5.29568195582713	0.585143227411219	0.735547544942708	0.795520604255154	0.426310730367108	NA
0	NA	NA	NA	NA	NA
0	NA	NA	NA	NA	NA
70.6659223859864	0.339374867926236	0.258552603453514	1.31259505181217	0.189319437867054	0.583723208665845
0	NA	NA	NA	NA	NA
532.97957963016	-0.606883159276151	0.12234421530066	-4.9604565102219	7.03277057751437e-07	4.91566412435229e-05
