YOR041C	13	1	289
YOR042W	763	984	56
snR62	34	27	7
YOR043W	1569	1564	5
YOR044W	76	74	2
YOR045W	392	391	1
YOR046C	1498	1498	0
YOR047C	370	369	1
YOR048C	1723	1700	23
YOR049C	170	20	150
YOR050C	39	6	33
YOR051C	2173	2151	22
YOR052C	645	639	6
YOR053W	2	25	145
YOR054C	122	303	23
YOR055W	6	0	41
YOR056C	1859	1853	7
YOR057W	592	589	3
YOR058C	579	570	9
tK(UUU)O	2	1	1
YOR059C	333	333	0
YOR060C	133	131	2
YOR061W	1481	1480	1
YOR062C	60	39	21
YOR063W	44234	44236	2
YOR064C	232	215	17
YOR065W	255	211	44
YOR066W	447	446	1
YOR067C	486	487	0
YOR069W	598	715	11
YOR068C	0	0	128
YOR070C	317	314	3
YOR071C	248	235	13
YOR072W	8	4	4
YOR072W-A	14	14	0
tP(UGG)O2	0	0	0
YOR072W-B	1	0	1
YOR073W	357	350	7
YOR074C	279	385	5
YOR073W-A	2	0	113
YOR075W	482	483	0
YOR076C	365	365	0
YOR077W	88	88	0
YOR078W	635	631	4
YOR079C	228	222	6
YOR080W	571	567	4
YOR081C	482	473	9
YOR082C	36	10	140
YOR083W	103	208	10
YOR084W	180	178	2
YOR085W	1011	1007	4
YOR086C	1752	1749	3
tN(GUU)O2	1	1	0
YOR087W	339	338	1
YOR089C	856	850	6
YOR090C	542	526	16
YOR091W	1841	1836	5
YOR092W	302	257	45
YOR093C	304	297	7
YOR094W	277	254	23
YOR095C	1628	1627	2
YOR096W	13489	13488	3
YOR097C	220	201	19
YOR098C	1172	1165	7
YOR099W	915	915	0
YOR100C	1	1	0
YOR101W	866	864	2
YOR102W	5	7	142
YOR103C	93	231	6
YOR104W	307	299	8
YOR105W	12	12	0
YOR106W	350	349	1
YOR107W	141	87	54
YOR108W	1370	1450	16
YOR108C-A	0	13	83
YOR109W	1192	1188	4
YOR110W	506	503	3
YOR111W	437	419	18
YOR112W	503	502	1
YOR113W	332	328	4
YOR114W	68	64	4
YOR115C	763	760	3
YOR116C	1107	1105	2
YOR117W	1424	1422	2
YOR118W	1069	816	253
YOR119C	1227	1214	13
YOR120W	103	143	3
YOR121C	67	67	43
YOR122C	1788	1789	0
YOR123C	1605	1549	56
YOR124C	1074	1046	28
YOR125C	320	318	2
YOR126C	200	180	20
YOR127W	521	521	0
YOR128C	2226	2226	0
YOR129C	133	125	8
YOR130C	248	246	2
tD(GUC)O	11	11	0
YOR131C	626	616	10
YOR132W	469	457	12
YOR133W	853	854	0
YOR134W	59	41	18
YOR135C	96	0	300
YOR136W	416	618	2
YOR137C	122	122	0
YOR138C	491	451	40
YOR139C	2	0	40
YOR140W	393	420	11
YOR141C	813	810	11
YOR142W	686	666	20
tG(CCC)O	1	1	0
YOR143C	421	421	0
YOR144C	205	202	3
YOR145C	785	1803	3
YOR146W	0	0	1022
YOR147W	322	319	3
YOR148C	228	221	7
YOR149C	275	269	6
YOR150W	286	286	0
YOR151C	2705	2705	0
YOR152C	114	103	11
YOR153W	13642	13643	0
YOR154W	650	648	2
YOR155C	437	436	1
YOR156C	152	148	4
YOR157C	1550	1544	6
YOR158W	696	681	15
YOR159C	381	378	3
YOR160W	474	472	3
YOR161C	49	39	24
YOR161W-A	0	3	2
YOR161W-B	0	5	4
YOR161C-C	7	5	2
YOR162C	281	250	31
YOR163W	979	939	40
YOR164C	1889	1884	5
YOR165W	1352	1352	1
YOR166C	279	271	8
YOR167C	3752	3750	4
YOR168W	3234	3737	0
YOR169C	1	0	506
YOR170W	8	2	42
YOR171C	441	475	1
YOR172W	390	390	0
YOR173W	49	39	10
YOR174W	510	505	5
YOR175C	1225	1225	0
YOR176W	601	596	5
tV(AAC)O	3	2	1
YOR177C	32	30	2
YOR178C	216	26	190
YOR179C	210	209	1
YOR180C	31	29	2
YOR181W	686	682	4
YOR182C	5523	5523	0
YOR183W	4	3	1
YOR184W	1429	1425	4
snR36	38	33	5
YOR185C	111	96	15
YOR186W	3	1	19
YOR186C-A	0	16	1
YOR187W	1687	1678	9
YOR188W	594	591	4
YOR189W	325	325	0
YOR190W	62	26	37
YOR191W	1053	1053	0
YOR192C	53	35	18
YOR192C-C	14	3	11
tM(CAU)O1	2	2	0
YOR193W	128	116	12
YOR194C	994	994	0
YOR195W	1058	1058	0
YOR196C	713	708	7
YOR197W	1145	1145	0
YOR198C	5966	5965	2
YOR199W	84	1	83
YOR200W	0	3	78
YOR201C	164	248	4
YOR202W	293	281	12
YOR203W	24	24	0
YOR204W	1967	1967	0
YOR205C	262	262	0
YOR206W	3653	3653	0
YOR207C	1416	1417	0
YOR208W	349	346	3
YOR209C	2896	2896	0
YOR210W	931	931	0
YOR211C	702	702	0
YOR212W	1472	1468	5
YOR213C	342	321	21
YOR214C	0	0	0
YOR215C	318	315	3
YOR216C	1164	1164	0
YOR217W	933	1069	2
YOR218C	0	1	137
YOR219C	777	775	2
YOR220W	774	774	0
YOR221C	348	348	0
YOR222W	603	493	110
snR35	261	259	2
YOR223W	251	232	19
YOR224C	1805	1805	0
YOR225W	10	0	53
YOR226C	262	305	0
YOR227W	518	517	2
YOR228C	90	86	4
YOR229W	297	284	13
YOR230W	2275	2240	35
YOR231W	606	739	3
YOR231C-A	0	0	136
YOR232W	2376	2369	7
YOR233W	626	624	2
YOR234C	5720	5720	0
YOR235W	6	6	0
snR17a	286	284	2
YOR236W	583	566	17
YOR237W	97	96	1
YOR238W	255	233	22
YOR239W	2634	2629	5
YOR241W	608	608	0
YOR242C	47	23	24
YOR243C	2822	2821	1
YOR244W	468	468	0
YOR245C	318	311	7
YOR246C	628	626	2
YOR247W	2508	2508	0
YOR248W	38	38	0
YOR249C	287	281	6
YOR250C	257	255	2
YOR251C	668	663	5
YOR252W	1040	1033	7
YOR253W	517	508	10
YOR254C	2604	2602	2
YOR255W	1	1	0
YOR256C	749	749	0
YOR257W	739	721	18
YOR258W	126	114	12
YOR259C	2053	2053	0
YOR260W	1688	1687	1
YOR261C	3219	3218	3
YOR262W	600	557	43
YOR263C	2	0	101
YOR264W	500	599	0
YOR265W	369	360	9
YOR266W	181	181	0
YOR267C	1262	1257	6
YOR268C	32	10	22
YOR269W	252	247	5
YOR270C	2546	2546	0
YOR271C	1599	1593	6
snR8	399	397	2
YOR272W	1385	1385	0
YOR273C	325	321	4
YOR274W	549	538	11
YOR275C	442	436	6
YOR276W	566	2076	12
YOR277C	25	9	1539
snR31	96	94	2
snR5	250	250	0
YOR278W	274	274	0
YOR279C	238	236	2
YOR280C	305	284	21
YOR281C	635	822	0
YOR282W	2	0	189
YOR283W	447	447	0
YOR284W	98	87	11
YOR285W	911	902	9
YOR286W	224	222	2
YOR287C	1073	1070	3
YOR288C	238	238	0
YOR289W	93	85	8
tA(UGC)O	6	2	4
YOR290C	1689	1689	1
YOR291W	335	334	1
YOR292C	149	146	3
YOR293W	11599	11599	0
YOR293C-A	5	3	2
YOR294W	1342	1340	2
YOR295W	211	204	7
YOR296W	352	348	4
YOR297C	189	169	20
YOR298W	104	34	70
YOR298C-A	3700	3697	3
YOR299W	746	740	6
YOR300W	4	4	0
YOR301W	410	400	10
YOR302W	117	114	3
YOR303W	421	420	3
YOR304W	1444	1443	1
YOR304C-A	155	155	0
YOR305W	297	296	3
YOR306C	303	214	89
YOR307C	275	272	3
YOR308C	420	417	3
YOR309C	511	511	0
YOR310C	5544	5544	0
YOR311C	516	509	7
YOR312C	9514	9513	1
YOR313C	46	44	2
YOR314W	6	0	6
YOR314W-A	1	0	1
YOR315W	748	748	0
YOR316C	300	297	3
YOR316C-A	2	2	0
YOR317W	965	899	66
YOR318C	20	19	1
YOR319W	260	251	9
YOR320C	625	554	71
YOR321W	324	318	6
YOR322C	711	711	0
YOR323C	1712	1709	3
YOR324C	330	408	0
YOR325W	0	0	78
YOR326W	3932	3929	3
YOR327C	632	610	22
YOR328W	195	164	31
YOR329C	583	588	3
YOR329W-A	6	2	12
YOR330C	645	640	7
YOR331C	7	0	6300
YOR332W	1013	7302	5
YOR333C	0	0	39
YOR334W	66	103	2
YOR335C	3045	3210	1
YOR335W-A	0	0	166
YOR336W	370	365	5
YOR337W	385	384	1
YOR338W	79	77	2
YOR339C	36	20	16
YOR340C	2599	2599	0
YOR341W	3790	3790	0
YOR342C	663	663	0
YOR343C	8	7	1
tM(CAU)O2	1	1	0
YOR344C	1237	1235	2
tP(UGG)O3	9	9	0
YOR345C	1	0	145
YOR346W	1085	1209	20
YOR347C	121	117	4
YOR348C	15	1	14
YOR349W	248	186	63
YOR350C	220	216	5
YOR351C	44	2	42
YOR352W	189	188	9
YOR353C	387	387	1
YOR354C	435	423	12
YOR355W	865	865	0
YOR356W	444	434	10
YOR357C	568	566	2
YOR358W	184	148	36
YOR359W	411	411	0
YOR360C	412	411	1
YOR361C	3257	3254	3
YOR362C	1896	1893	3
YOR363C	297	296	1
YOR364W	0	13	11
YOR365C	81	11	102
YOR366W	1	9	0
YOR367W	268	262	6
YOR368W	232	160	72
YOR369C	20842	20842	0
YOR370C	1222	1222	1
YOR371C	462	446	16
YOR372C	387	384	3
YOR373W	352	343	10
YOR374W	181	167	14
YOR375C	2998	2998	1
YOR376W	0	0	0
YOR376W-A	45	38	7
YOR377W	356	350	6
YOR378W	58	17	59
YOR379C	0	14	5
YOR380W	113	108	5
YOR381W	97	93	4
YOR381W-A	3	3	0
YOR382W	800	795	5
YOR383C	1169	1169	0
YOR384W	269	31	238
YOR385W	1263	1263	0
YOR386W	159	158	1
YOR387C	12	1	11
YOR388C	0	0	0
YOR389W	67	63	4
YOR390W	43	43	0
YOR391C	1	0	1
YOR392W	0	0	0
YOR393W	0	0	1
YOR394W	0	0	0
YOR394C-A	1	1	0
YOR396W	0	0	0
YOR396C-A	0	0	0
YGL263W	87	87	0
YGL262W	3	3	0
YGL261C	0	0	0
YGL260W	0	0	0
YGL259W	6	5	1
YGL258W-A	2	2	0
YGL258W	23	14	9
YGL257C	787	775	12
YGL256W	526	526	0
YGL255W	270	257	13
YGL254W	149	124	25
YGL253W	7272	7272	0
YGL252C	740	739	1
YGL251C	299	266	33
YGL250W	75	65	10
YGL249W	12	24	77
RME3	0	70	19
YGL248W	307	297	10
YGL247W	104	80	24
YGL246C	861	854	7
YGL245W	8532	8529	3
YGL244W	1625	1625	0
YGL243W	404	402	2
YGL242C	482	482	0
YGL241W	293	290	3
YGL240W	70	59	11
YGL239C	13	0	76
YGL238W	1495	1558	0
YGL237C	95	94	1
YGL236C	90	111	3
YGL235W	0	1	23
YGL234W	4592	4591	4
YGL233W	621	621	0
YGL232W	2316	2332	7
YGL231C	1132	1100	41
YGL230C	25	2	23
YGL229C	125	120	5
YGL228W	741	740	1
YGL227W	446	399	47
YGL226C-A	867	866	1
YGL226W	183	182	1
tV(AAC)G3	3	3	0
YGL225W	1999	1998	1
YGL224C	417	394	23
YGL223C	538	529	9
YGL222C	282	277	5
YGL221C	1605	1599	7
YGL220W	195	192	3
YGL219C	245	379	3
YGL218W	0	0	137
YGL217C	5	0	43
YGL216W	313	349	2
YGL215W	1513	1510	3
YGL214W	2	4	233
YGL213C	305	534	6
YGL212W	152	152	0
YGL211W	513	512	2
YGL210W	422	421	1
YGL209W	240	217	23
YGL208W	132	126	6
YGL207W	3581	3581	0
YGL206C	1520	1520	0
YGL205W	51	1	50
tH(GUG)G1	1	1	0
YGL204C	63	63	0
YGL203C	1506	1506	0
tK(UUU)G1	1	1	0
YGL202W	1780	1775	5
YGL201C	978	965	13
tK(CUU)G1	0	0	0
YGL200C	1713	1709	4
YGL199C	0	44	290
YGL198W	107	373	68
YGL197W	962	961	1
YGL196W	349	322	27
YGL195W	3366	3366	0
YGL194C-A	38	37	1
YGL194C	218	216	2
RME2	10	377	1
YGL193C	0	0	0
YGL192W	0	1	379
YGL191W	368	364	4
YGL190C	879	880	0
YGL189C	37380	37378	9
YGL188C-A	122	122	0
YGL188C	89	88	1
YGL187C	346	330	16
YGL186C	588	586	2
YGL185C	233	202	32
YGL184C	42	33	9
YGL183C	26	26	0
YGL182C	35	35	0
YGL181W	636	632	5
YGL180W	205	187	18
YGL179C	132	129	3
YGL178W	963	944	19
YGL177W	77	78	0
YGL176C	135	131	6
YGL175C	64	49	15
YGL174W	304	294	10
YGL173C	3147	3147	1
YGL172W	635	627	8
YGL171W	1129	1129	0
YGL170C	64	8	56
tK(CUU)G2	0	0	0
YGL169W	500	499	1
YGL168W	36	12	92
YGL167C	1109	1173	4
YGL166W	89	292	2
YGL165C	41	5	241
YGL164C	660	655	5
YGL163C	316	312	18
YGL162W	95	93	2
YGL161C	433	429	4
YGL160W	310	306	4
YGL159W	332	330	2
tL(CAA)G1	0	0	0
YGL158W	6	4	2
YGL157W	744	742	3
YGL156W	105	28	78
YGL155W	454	454	0
YGL154C	151	90	61
YGL153W	122	337	7
YGL152C	0	5	217
YGL151W	746	744	2
YGL150C	1798	1816	1
YGL149W	104	0	123
YGL148W	2983	2980	3
YGL147C	15062	15065	0
YGL146C	34	13	21
YGL145W	503	503	0
YGL144C	218	211	7
YGL143C	327	309	18
YGL142C	219	213	6
YGL141W	441	436	5
YGL140C	669	668	1
YGL139W	384	383	1
YGL138C	1	0	1
YGL137W	2159	2148	11
YGL136C	326	289	37
YGL135W	8727	8728	0
YGL134W	219	199	20
YGL133W	763	651	113
YGL132W	2	1	20
YGL131C	460	479	0
YGL130W	550	548	2
YGL129C	456	456	0
YGL128C	191	177	14
YGL127C	98	99	0
YGL126W	458	455	3
YGL125W	181	148	33
YGL124C	414	402	12
YGL123W	15433	26112	3
YGL123C-A	0	1	10681
YGL122C	1609	1609	0
YGL121C	49	20	29
YGL120C	2377	2377	0
YGL119W	408	408	0
tW(CCA)G1	1	1	0
YGL118C	2	1	1
YGL117W	119	87	32
YGL116W	425	421	4
YGL115W	668	660	8
YGL114W	235	235	1
YGL113W	257	257	0
YGL112C	1170	1168	2
YGL111W	1852	1851	1
YGL110C	486	475	11
YGL109W	33	14	170
YGL108C	140	247	14
YGL107C	348	344	4
YGL106W	1622	1621	1
YGL105W	4684	4683	1
YGL104C	66	48	18
YGL103W	1250	18747	3
YGL102C	260	3	17757
YGL101W	587	573	14
YGL100W	1089	1082	8
YGL099W	1448	1448	2
snR82	86	84	2
YGL098W	346	344	2
tH(GUG)G2	3	3	0
YGL097W	847	846	1
YGL096W	53	43	10
tE(UUC)G1	1	1	0
YGL095C	680	680	0
YGL094C	296	296	0
YGL093W	507	490	18
YGL092W	1136	1134	3
YGL091C	364	360	4
YGL090W	216	214	2
YGL089C	53	0	53
YGL088W	0	0	0
snR10	37	37	0
YGL087C	361	333	28
YGL086W	1119	1110	9
YGL085W	202	197	5
YGL084C	348	344	4
YGL083W	373	316	57
YGL082W	450	447	3
YGL081W	46	34	12
YGL080W	507	504	3
YGL079W	185	143	42
YGL078C	2855	2846	9
YGL077C	1096	976	120
YGL076C	16740	16742	0
snR39	47	47	0
snR39B	102	100	2
YGL075C	117	111	6
YGL074C	16	0	45
YGL073W	505	553	68
YGL072C	2	27	62
YGL071W	623	622	4
YGL070C	328	329	0
YGL069C	0	2	584
YGL068W	220	804	2
YGL067W	391	376	15
YGL066W	570	566	4
YGL065C	388	381	7
YGL064C	152	146	6
YGL063W	126	148	7
YGL063C-A	0	1	28
YGL062W	328	324	4
YGL061C	314	309	5
YGL060W	347	344	3
YGL059W	135	127	8
YGL058W	724	724	0
YGL057C	59	48	11
YGL056C	615	615	0
YGL055W	3960	3954	6
YGL054C	1135	1132	3
tE(UUC)G2	0	0	0
YGL053W	125	117	8
YGL052W	29	10	19
YGL051W	21	3	18
tR(UCU)G1	0	0	0
YGL050W	612	585	27
YGL049C	1286	1275	12
YGL048C	2435	2434	1
YGL047W	166	120	46
tV(AAC)G1	1	1	0
YGL045W	161	159	3
YGL044C	380	376	4
YGL043W	1282	1722	0
YGL042C	304	3	741
YGL041C-B	2	2	38
YGL041W-A	91	630	7
YGL041C	0	3	505
YGL040C	795	791	4
tL(CAA)G2	0	0	0
YGL039W	548	539	10
YGL038C	459	458	1
YGL037C	1500	1467	33
YGL036W	592	587	5
YGL035C	147	146	1
YGL034C	3	2	1
YGL033W	17	16	1
YGL032C	370	363	7
YGL031C	15712	15709	3
YGL030W	12950	12948	3
YGL029W	1321	1303	18
tF(GAA)G	3	3	0
YGL028C	1138	1138	0
YGL027C	891	872	19
YGL026C	1819	1816	3
YGL025C	354	413	2
YGL024W	3	0	64
YGL023C	894	893	1
YGL022W	1876	1874	3
YGL021W	671	670	1
YGL020C	1377	1373	4
YGL019W	1229	1193	36
YGL018C	129	127	2
YGL017W	255	252	3
YGL016W	619	616	3
YGL015C	2	2	0
YGL014W	1009	1057	1
YGL014C-A	0	0	49
YGL013C	594	591	3
YGL012W	1392	1383	9
YGL011C	2357	2356	1
YGL010W	40	33	7
YGL009C	8581	8580	1
YGL008C	14832	14833	4
YGL007C-A	17	17	0
YGL007W	7	1	6
YGL006W-A	5	5	0
YGL006W	820	815	5
YGL005C	717	714	3
YGL004C	233	215	18
YGL003C	379	366	14
YGL002W	417	416	1
YGL001C	788	786	2
YGR001C	843	830	13
YGR002C	429	425	5
YGR003W	345	342	3
YGR004W	356	353	3
YGR005C	894	893	1
YGR006W	188	172	16
YGR007W	683	674	9
YGR008C	317	315	2
YGR009C	1005	1001	4
YGR010W	248	237	11
YGR011W	9	6	3
YGR012W	386	380	6
YGR013W	670	663	7
YGR014W	1066	1063	3
YGR015C	153	151	3
YGR016W	54	54	0
YGR017W	1011	1352	19
YGR018C	9	16	353
YGR019W	172	128	44
YGR020C	2247	2242	5
YGR021W	161	158	3
YGR022C	0	3	35
YGR023W	175	189	24
tD(GUC)G1	1	1	0
YGR024C	563	562	1
YGR025W	373	372	1
YGR026W	1208	1198	10
YGR027C	12583	12583	0
tE(UUC)G3	0	0	0
YGR028W	296	294	2
YGR029W	521	493	29
tD(GUC)G2	2	2	0
snR46	61	58	3
YGR030C	376	300	77
YGR031W	200	337	4
YGR031C-A	0	3	138
YGR032W	630	622	9
YGR033C	870	870	0
YGR034W	8861	8857	4
YGR035C	325	321	4
YGR035W-A	69	2	67
YGR036C	109	96	13
YGR037C	1777	1776	1
YGR038W	378	365	13
tS(AGA)G	6	6	0
YGR039W	48	36	12
YGR040W	342	311	31
YGR041W	393	321	72
YGR042W	142	142	0
YGR043C	52	51	1
YGR044C	606	606	0
YGR045C	17	17	0
YGR046W	183	183	0
YGR047C	335	333	2
YGR048W	456	454	2
YGR049W	134	125	9
YGR050C	27	20	7
YGR051C	42	0	42
YGR052W	15	11	4
YGR053C	27	27	0
YGR054W	1390	1386	4
YGR055W	407	404	3
YGR056W	467	455	12
YGR057C	275	276	0
YGR058W	210	204	6
YGR059W	31	13	18
snR48	145	138	7
YGR060W	2753	2748	5
YGR061C	4567	4567	0
YGR062C	202	146	56
YGR063C	33	176	14
YGR064W	3	11	149
YGR065C	130	125	5
YGR066C	14	5	9
YGR067C	16	14	2
YGR068C	202	223	2
YGR068W-A	0	0	20
YGR069W	46	8	55
YGR070W	195	193	2
YGR071C	346	346	1
YGR072W	877	871	6
YGR073C	1	8	170
YGR074W	60	244	10
YGR075C	173	68	123
YGR076C	191	188	3
YGR077C	251	244	8
YGR078C	812	811	1
YGR079W	482	481	1
YGR080W	372	370	2
YGR081C	999	997	2
YGR082W	902	901	1
YGR083C	2140	2140	0
YGR084C	281	281	0
YGR085C	1997	1997	0
YGR086C	4881	4882	0
YGR087C	12	3	9
YGR088W	126	112	32
YGR089W	848	845	3
tT(UGU)G1	0	0	0
YGR090W	1213	1213	0
YGR091W	313	290	23
YGR092W	546	544	2
YGR093W	533	515	19
YGR094W	6454	6452	3
YGR095C	379	379	0
YGR096W	70	52	18
YGR097W	650	648	4
YGR098C	407	407	0
YGR099W	294	281	13
YGR100W	470	460	10
YGR101W	126	122	4
YGR102C	255	255	0
YGR103W	9200	9200	0
YGR104C	405	401	4
YGR105W	545	543	2
YGR106C	3830	3821	9
tL(GAG)G	0	0	0
tK(UUU)G2	0	0	0
YGR107W	7	4	4
YGR108W	436	431	5
YGR109C	69	66	3
tC(GCA)G	1	3	0
YGR110W	90	10	80
YGR111W	586	581	5
YGR112W	151	147	4
YGR113W	589	586	3
YGR114C	2	0	2
YGR115C	0	0	1236
YGR116W	3037	4725	5
YGR117C	784	782	3
YGR118W	9038	9040	1
YGR119C	1595	1592	3
YGR120C	294	280	14
tN(GUU)G	0	0	0
YGR121C	198	64	134
YGR121W-A	21	7	14
YGR122W	197	197	0
YGR122C-A	3	3	0
tR(UCU)G3	0	0	0
YGR123C	1138	1136	2
tI(AAU)G	0	0	0
YGR124W	3799	3799	1
YGR125W	484	478	6
YGR126W	88	71	17
YGR127W	87	86	1
YGR128C	1561	1562	1
YGR129W	229	228	1
YGR130C	1161	1077	84
YGR131W	44	39	5
YGR132C	701	701	0
YGR133W	188	180	8
YGR134W	298	289	9
YGR135W	3349	3320	30
YGR136W	518	518	0
YGR137W	82	82	0
YGR138C	126	67	59
YGR139W	11	0	11
YGR140W	311	296	15
YGR141W	305	266	39
YGR142W	1390	1389	2
tA(AGC)G	0	0	0
YGR143W	379	356	23
tG(UCC)G	0	0	1
YGR144W	11	9	2
YGR145W	3583	3583	0
YGR146C	368	359	9
YGR146C-A	17	12	5
YGR147C	562	521	41
YGR148C	10625	10640	1
YGR149W	189	189	0
YGR150C	474	473	1
tA(UGC)G	0	0	0
YGR151C	0	0	0
YGR152C	697	696	1
YGR153W	100	84	16
YGR154C	130	116	14
YGR155W	5857	5857	0
YGR156W	497	422	87
YGR157W	2299	2293	6
YGR158C	563	560	3
YGR159C	2332	6376	2
YGR160W	53	0	4098
YGR161C	343	335	8
YGR161W-C	32	30	2
tV(AAC)G2	4	1	3
YGR162W	6355	6355	0
YGR163W	378	366	13
YGR164W	44	6	53
tR(UCU)G2	0	15	0
YGR165W	526	524	2
YGR166W	661	656	5
YGR167W	3227	3226	2
YGR168C	250	230	20
YGR169C	157	144	13
YGR169C-A	748	748	0
YGR170W	938	917	21
YGR171C	203	199	4
YGR172C	490	481	9
YGR173W	772	771	1
tG(GCC)G1	1	1	0
YGR174C	147	130	17
YGR174W-A	3	3	0
YGR175C	1840	1839	1
YGR176W	3	8	48
YGR177C	300	337	15
YGR178C	1380	1344	36
YGR179C	325	324	1
YGR180C	5466	5466	4
tL(CAA)G3	0	0	0
YGR181W	337	469	0
YGR182C	120	101	151
YGR183C	343	336	7
YGR184C	1344	1344	0
YGR185C	2897	2896	1
YGR186W	1841	1841	1
YGR187C	1002	1002	1
YGR188C	178	178	0
tK(CUU)G3	0	0	0
YGR189C	2279	2277	2
tW(CCA)G2	2	2	1
YGR190C	74	1	249
YGR191W	733	898	11
YGR192C	101876	101886	4
YGR193C	981	967	14
YGR194C	186	170	16
YGR195W	585	580	5
YGR196C	405	387	18
YGR197C	82	76	6
YGR198W	782	782	1
YGR199W	428	409	19
YGR200C	1569	1552	17
YGR201C	85	63	22
YGR202C	715	714	1
YGR203W	102	83	19
YGR204W	2951	2946	5
YGR204C-A	81	0	94
YGR205W	197	183	27
YGR206W	72	68	4
YGR207C	962	961	1
YGR208W	1577	1576	1
YGR209C	651	649	3
YGR210C	1207	1188	19
YGR211W	2176	2176	0
YGR212W	94	83	11
YGR213C	49	19	31
YGR214W	11551	11543	8
YGR215W	272	271	1
YGR216C	339	330	11
YGR217W	406	405	2
tG(GCC)G2	1	1	1
YGR218W	1737	1737	0
YGR219W	1	0	130
YGR220C	162	291	0
YGR221C	208	152	58
snR7-L	3	0	3
snR7-S	0	0	0
YGR222W	248	248	0
YGR223C	253	244	9
YGR224W	144	1	143
YGR225W	9	11	0
YGR226C	0	0	2
YGR227W	368	368	0
YGR228W	3	0	1001
YGR229C	971	1970	0
YGR230W	101	101	0
YGR231C	914	913	1
YGR232W	452	450	3
YGR233C	796	797	0
YGR234W	6515	6513	2
YGR235C	504	473	31
YGR236C	11	0	11
YGR237C	461	453	8
YGR238C	252	251	2
YGR239C	176	144	32
YGR240C	6187	6189	0
YGR240C-A	58	12	46
YGR241C	416	417	19
YGR242W	19	0	39
YGR243W	28	27	1
YGR244C	460	437	23
YGR245C	3146	3149	0
YGR246C	518	518	1
YGR247W	238	231	7
YGR248W	44	28	16
YGR249W	188	185	4
YGR250C	568	569	1
YGR251W	463	455	8
YGR252W	814	783	31
YGR253C	1024	1011	13
YGR254W	7049	7047	5
YGR255C	509	504	6
tT(UGU)G2	0	0	0
YGR256W	17	13	5
YGR257C	292	290	2
YGR258C	586	581	6
YGR259C	0	0	221
YGR260W	806	1026	2
YGR261C	950	950	1
YGR262C	491	488	3
YGR263C	135	116	19
YGR264C	2475	2750	0
YGR265W	10	0	285
YGR266W	374	358	19
YGR267C	1546	1545	2
YGR268C	219	203	33
YGR269W	16	10	23
YGR270W	1517	1638	1
YGR270C-A	0	0	122
YGR271W	574	572	2
YGR271C-A	1074	1073	1
YGR273C	5	0	5
YGR274C	646	646	0
YGR275W	339	340	0
YGR276C	727	716	12
YGR277C	521	511	10
YGR278W	239	231	9
YGR279C	4625	4623	2
YGR280C	2845	2834	11
YGR281W	1096	1095	1
YGR282C	4078	4077	3
YGR283C	401	368	33
YGR284C	603	593	10
YGR285C	11880	11873	7
YGR286C	325	322	3
YGR287C	64	64	0
YGR288W	106	105	1
YGR289C	54	64	2
YGR290W	3	0	15
YGR291C	0	0	0
YGR292W	5	0	5
YGR293C	2	0	2
YGR294W	9	9	0
YGR295C	476	472	4
YGR296W	1	1	0
YGR296C-A	0	0	8
YGR296C-B	0	0	0
YLL067C	0	0	0
YLL067W-A	0	0	0
YLL066W-B	0	0	0
YLL066C	2	2	0
YLL066W-A	0	0	0
YLL065W	0	0	0
YLL064C	0	0	0
YLL063C	88	87	1
YLL062C	55	54	1
YLL061W	146	137	9
YLL060C	72	71	1
YLL059C	33	31	2
YLL058W	186	186	0
YLL057C	50	8	42
YLL056C	63	63	0
YLL055W	87	86	1
YLL054C	282	280	2
YLL053C	10	9	1
YLL052C	21	19	2
YLL051C	418	413	5
YLL050C	2791	2785	6
YLL049W	157	135	22
YLL048C	2325	2320	5
YLL047W	0	6	10
YLL046C	1	10	7
YLL045C	4197	14647	0
YLL044W	5	0	10456
YLL043W	1156	1156	0
YLL042C	25	25	0
YLL041C	262	261	1
YLL040C	1299	1299	0
YLL039C	404	401	3
YLL038C	181	169	12
YLL037W	3	13	113
YLL036C	406	506	21
YLL035W	478	476	2
YLL034C	1217	1209	9
YLL033W	86	76	10
YLL032C	354	325	29
YLL031C	584	579	5
YLL030C	0	0	0
YLL029W	1006	1002	4
YLL028W	230	230	0
YLL027W	310	293	17
YLL026W	4698	4699	0
tP(UGG)L	2	2	0
YLL025W	32	28	4
YLL024C	9495	9493	4
YLL023C	356	226	130
YLL022C	540	534	6
YLL021W	1842	1838	5
YLL020C	2	2	0
YLL019C	203	196	19
YLL019W-A	0	0	13
YLL018C-A	148	148	0
YLL018C	4250	4249	1
YLL017W	13	7	6
YLL016W	210	126	84
YLL015W	769	756	13
YLL014W	178	177	1
YLL013C	704	703	1
YLL012W	241	238	4
YLL011W	702	701	1
YLL010C	557	550	7
YLL009C	228	226	2
YLL008W	3242	3242	0
YLL007C	211	208	3
YLL006W-A	2	0	2
YLL006W	266	264	2
YLL005C	182	2	180
YLL004W	288	288	0
YLL003W	317	317	0
YLL002W	136	132	4
YLL001W	361	359	2
YLR001C	255	230	25
YLR002C	1300	1299	1
YLR003C	1150	1141	9
YLR004C	76	6	71
YLR005W	487	485	2
YLR006C	351	350	1
YLR007W	301	288	13
YLR008C	563	560	3
YLR009W	4875	4873	3
YLR010C	67	59	8
tS(AGA)L	1	1	0
YLR011W	193	191	2
YLR012C	4	1	3
